	date	store	item	sales
164504	2013-06-14	1	10	60
164505	2013-06-15	1	10	85
164506	2013-06-16	1	10	76
164507	2013-06-17	1	10	59
164508	2013-06-18	1	10	57
164509	2013-06-19	1	10	71
164510	2013-06-20	1	10	72
164511	2013-06-21	1	10	70
164512	2013-06-22	1	10	74
164513	2013-06-23	1	10	83
164514	2013-06-24	1	10	60
164515	2013-06-25	1	10	58
164516	2013-06-26	1	10	49
164517	2013-06-27	1	10	61
164518	2013-06-28	1	10	71
164519	2013-06-29	1	10	68
164520	2013-06-30	1	10	74
164521	2013-07-01	1	10	51
164522	2013-07-02	1	10	54
164523	2013-07-03	1	10	77
164524	2013-07-04	1	10	84
164525	2013-07-05	1	10	62
164526	2013-07-06	1	10	85
164527	2013-07-07	1	10	89
164528	2013-07-08	1	10	62
164529	2013-07-09	1	10	65
164530	2013-07-10	1	10	66
164531	2013-07-11	1	10	57
164532	2013-07-12	1	10	69
164533	2013-07-13	1	10	77
164534	2013-07-14	1	10	83
164535	2013-07-15	1	10	63
164536	2013-07-16	1	10	77
164537	2013-07-17	1	10	63
164538	2013-07-18	1	10	66
164539	2013-07-19	1	10	67
164540	2013-07-20	1	10	73
164541	2013-07-21	1	10	79
164542	2013-07-22	1	10	49
164543	2013-07-23	1	10	44
164544	2013-07-24	1	10	62
164545	2013-07-25	1	10	55
164546	2013-07-26	1	10	76
164547	2013-07-27	1	10	77
164548	2013-07-28	1	10	66
164549	2013-07-29	1	10	53
164550	2013-07-30	1	10	69
164551	2013-07-31	1	10	63
164552	2013-08-01	1	10	59
164553	2013-08-02	1	10	73
164554	2013-08-03	1	10	65
164555	2013-08-04	1	10	72
164556	2013-08-05	1	10	51
164557	2013-08-06	1	10	66
164558	2013-08-07	1	10	51
164559	2013-08-08	1	10	70
164560	2013-08-09	1	10	55
164561	2013-08-10	1	10	71
164562	2013-08-11	1	10	76
164563	2013-08-12	1	10	54
164564	2013-08-13	1	10	55
164565	2013-08-14	1	10	52
164566	2013-08-15	1	10	51
164567	2013-08-16	1	10	61
164568	2013-08-17	1	10	68
164569	2013-08-18	1	10	72
164570	2013-08-19	1	10	52
164571	2013-08-20	1	10	56
164572	2013-08-21	1	10	59
164573	2013-08-22	1	10	51
164574	2013-08-23	1	10	66
164575	2013-08-24	1	10	68
164576	2013-08-25	1	10	62
164577	2013-08-26	1	10	48
164578	2013-08-27	1	10	70
164579	2013-08-28	1	10	73
164580	2013-08-29	1	10	63
164581	2013-08-30	1	10	45
164582	2013-08-31	1	10	59
164583	2013-09-01	1	10	61
164584	2013-09-02	1	10	52
164585	2013-09-03	1	10	40
164586	2013-09-04	1	10	42
164587	2013-09-05	1	10	69
164588	2013-09-06	1	10	66
164589	2013-09-07	1	10	59
164590	2013-09-08	1	10	86
164591	2013-09-09	1	10	42
164592	2013-09-10	1	10	47
164593	2013-09-11	1	10	60
164594	2013-09-12	1	10	50
164595	2013-09-13	1	10	78
164596	2013-09-14	1	10	59
164597	2013-09-15	1	10	69
164598	2013-09-16	1	10	52
164599	2013-09-17	1	10	60
164600	2013-09-18	1	10	59
164601	2013-09-19	1	10	59
164602	2013-09-20	1	10	61
164603	2013-09-21	1	10	75
164604	2013-09-22	1	10	67
164605	2013-09-23	1	10	41
164606	2013-09-24	1	10	64
164607	2013-09-25	1	10	47
164608	2013-09-26	1	10	63
164609	2013-09-27	1	10	56
164610	2013-09-28	1	10	63
164611	2013-09-29	1	10	71
164612	2013-09-30	1	10	43
164613	2013-10-01	1	10	37
164614	2013-10-02	1	10	61
164615	2013-10-03	1	10	55
164616	2013-10-04	1	10	66
164617	2013-10-05	1	10	48
164618	2013-10-06	1	10	71
164619	2013-10-07	1	10	57
164620	2013-10-08	1	10	58
164621	2013-10-09	1	10	54
164622	2013-10-10	1	10	56
164623	2013-10-11	1	10	70
164624	2013-10-12	1	10	65
164625	2013-10-13	1	10	65
164626	2013-10-14	1	10	41
164627	2013-10-15	1	10	44
164628	2013-10-16	1	10	60
164629	2013-10-17	1	10	59
164630	2013-10-18	1	10	74
164631	2013-10-19	1	10	60
164632	2013-10-20	1	10	68
164633	2013-10-21	1	10	44
164634	2013-10-22	1	10	59
164635	2013-10-23	1	10	57
164636	2013-10-24	1	10	60
164637	2013-10-25	1	10	58
164638	2013-10-26	1	10	59
164639	2013-10-27	1	10	76
164640	2013-10-28	1	10	42
164641	2013-10-29	1	10	57
164642	2013-10-30	1	10	58
164643	2013-10-31	1	10	56
164644	2013-11-01	1	10	59
164645	2013-11-02	1	10	61
164646	2013-11-03	1	10	58
164647	2013-11-04	1	10	37
164648	2013-11-05	1	10	52
164649	2013-11-06	1	10	67
164650	2013-11-07	1	10	55
164651	2013-11-08	1	10	53
164652	2013-11-09	1	10	63
164653	2013-11-10	1	10	76
164654	2013-11-11	1	10	39
164655	2013-11-12	1	10	56
164656	2013-11-13	1	10	69
164657	2013-11-14	1	10	54
164658	2013-11-15	1	10	63
164659	2013-11-16	1	10	78
164660	2013-11-17	1	10	64
164661	2013-11-18	1	10	59
164662	2013-11-19	1	10	47
164663	2013-11-20	1	10	60
164664	2013-11-21	1	10	64
164665	2013-11-22	1	10	50
164666	2013-11-23	1	10	68
164667	2013-11-24	1	10	74
164668	2013-11-25	1	10	40
164669	2013-11-26	1	10	62
164670	2013-11-27	1	10	49
164671	2013-11-28	1	10	54
164672	2013-11-29	1	10	76
164673	2013-11-30	1	10	64
164674	2013-12-01	1	10	51
164675	2013-12-02	1	10	32
164676	2013-12-03	1	10	30
164677	2013-12-04	1	10	33
164678	2013-12-05	1	10	41
164679	2013-12-06	1	10	52
164680	2013-12-07	1	10	51
164681	2013-12-08	1	10	53
164682	2013-12-09	1	10	37
164683	2013-12-10	1	10	35
164684	2013-12-11	1	10	41
164685	2013-12-12	1	10	34
164686	2013-12-13	1	10	51
164687	2013-12-14	1	10	46
164688	2013-12-15	1	10	45
164689	2013-12-16	1	10	31
164690	2013-12-17	1	10	39
164691	2013-12-18	1	10	38
164692	2013-12-19	1	10	39
164693	2013-12-20	1	10	39
164694	2013-12-21	1	10	46
164695	2013-12-22	1	10	46
164696	2013-12-23	1	10	32
164697	2013-12-24	1	10	45
164698	2013-12-25	1	10	48
164699	2013-12-26	1	10	27
164700	2013-12-27	1	10	39
164701	2013-12-28	1	10	34
164702	2013-12-29	1	10	43
164703	2013-12-30	1	10	34
164704	2013-12-31	1	10	47
164705	2014-01-01	1	10	33
164706	2014-01-02	1	10	45
164707	2014-01-03	1	10	49
164708	2014-01-04	1	10	52
164709	2014-01-05	1	10	57
164710	2014-01-06	1	10	35
164711	2014-01-07	1	10	45
164712	2014-01-08	1	10	40
164713	2014-01-09	1	10	46
164714	2014-01-10	1	10	47
164715	2014-01-11	1	10	52
164716	2014-01-12	1	10	41
164717	2014-01-13	1	10	29
164718	2014-01-14	1	10	31
164719	2014-01-15	1	10	38
164720	2014-01-16	1	10	50
164721	2014-01-17	1	10	49
164722	2014-01-18	1	10	59
164723	2014-01-19	1	10	50
164724	2014-01-20	1	10	29
164725	2014-01-21	1	10	40
164726	2014-01-22	1	10	42
164727	2014-01-23	1	10	46
164728	2014-01-24	1	10	50
164729	2014-01-25	1	10	39
164730	2014-01-26	1	10	54
164731	2014-01-27	1	10	31
164732	2014-01-28	1	10	46
164733	2014-01-29	1	10	42
164734	2014-01-30	1	10	57
164735	2014-01-31	1	10	51
164736	2014-02-01	1	10	67
164737	2014-02-02	1	10	65
164738	2014-02-03	1	10	30
164739	2014-02-04	1	10	43
164740	2014-02-05	1	10	41
164741	2014-02-06	1	10	42
164742	2014-02-07	1	10	55
164743	2014-02-08	1	10	50
164744	2014-02-09	1	10	61
164745	2014-02-10	1	10	29
164746	2014-02-11	1	10	44
164747	2014-02-12	1	10	52
164748	2014-02-13	1	10	49
164749	2014-02-14	1	10	62
164750	2014-02-15	1	10	52
164751	2014-02-16	1	10	58
164752	2014-02-17	1	10	38
164753	2014-02-18	1	10	41
164754	2014-02-19	1	10	45
164755	2014-02-20	1	10	54
164756	2014-02-21	1	10	49
164757	2014-02-22	1	10	51
164758	2014-02-23	1	10	53
164759	2014-02-24	1	10	39
164760	2014-02-25	1	10	40
164761	2014-02-26	1	10	46
164762	2014-02-27	1	10	55
164763	2014-02-28	1	10	61
164764	2014-03-01	1	10	50
164765	2014-03-02	1	10	80
164766	2014-03-03	1	10	47
164767	2014-03-04	1	10	53
164768	2014-03-05	1	10	59
164769	2014-03-06	1	10	51
164770	2014-03-07	1	10	58
164771	2014-03-08	1	10	58
164772	2014-03-09	1	10	71
164773	2014-03-10	1	10	38
164774	2014-03-11	1	10	60
164775	2014-03-12	1	10	52
164776	2014-03-13	1	10	66
164777	2014-03-14	1	10	62
164778	2014-03-15	1	10	54
164779	2014-03-16	1	10	68
164780	2014-03-17	1	10	50
164781	2014-03-18	1	10	47
164782	2014-03-19	1	10	54
164783	2014-03-20	1	10	58
164784	2014-03-21	1	10	50
164785	2014-03-22	1	10	72
164786	2014-03-23	1	10	66
164787	2014-03-24	1	10	47
164788	2014-03-25	1	10	54
164789	2014-03-26	1	10	58
164790	2014-03-27	1	10	58
164791	2014-03-28	1	10	61
164792	2014-03-29	1	10	46
164793	2014-03-30	1	10	70
164794	2014-03-31	1	10	49
164795	2014-04-01	1	10	65
164796	2014-04-02	1	10	46
164797	2014-04-03	1	10	63
164798	2014-04-04	1	10	52
164799	2014-04-05	1	10	75
164800	2014-04-06	1	10	89
164801	2014-04-07	1	10	59
164802	2014-04-08	1	10	55
164803	2014-04-09	1	10	66
164804	2014-04-10	1	10	65
164805	2014-04-11	1	10	84
164806	2014-04-12	1	10	64
164807	2014-04-13	1	10	87
164808	2014-04-14	1	10	43
164809	2014-04-15	1	10	63
164810	2014-04-16	1	10	57
164811	2014-04-17	1	10	69
164812	2014-04-18	1	10	68
164813	2014-04-19	1	10	80
164814	2014-04-20	1	10	71
164815	2014-04-21	1	10	61
164816	2014-04-22	1	10	66
164817	2014-04-23	1	10	56
164818	2014-04-24	1	10	71
164819	2014-04-25	1	10	61
164820	2014-04-26	1	10	88
164821	2014-04-27	1	10	71
164822	2014-04-28	1	10	54
164823	2014-04-29	1	10	73
164824	2014-04-30	1	10	74
164825	2014-05-01	1	10	74
164826	2014-05-02	1	10	90
164827	2014-05-03	1	10	65
164828	2014-05-04	1	10	75
164829	2014-05-05	1	10	58
164830	2014-05-06	1	10	63
164831	2014-05-07	1	10	58
164832	2014-05-08	1	10	55
164833	2014-05-09	1	10	64
164834	2014-05-10	1	10	82
164835	2014-05-11	1	10	111
164836	2014-05-12	1	10	59
164837	2014-05-13	1	10	79
164838	2014-05-14	1	10	73
164839	2014-05-15	1	10	72
164840	2014-05-16	1	10	72
164841	2014-05-17	1	10	86
164842	2014-05-18	1	10	88
164843	2014-05-19	1	10	59
164844	2014-05-20	1	10	61
164845	2014-05-21	1	10	55
164846	2014-05-22	1	10	74
164847	2014-05-23	1	10	67
164848	2014-05-24	1	10	70
164849	2014-05-25	1	10	84
164850	2014-05-26	1	10	45
164851	2014-05-27	1	10	74
164852	2014-05-28	1	10	67
164853	2014-05-29	1	10	78
164854	2014-05-30	1	10	81
164855	2014-05-31	1	10	91
164856	2014-06-01	1	10	87
164857	2014-06-02	1	10	62
164858	2014-06-03	1	10	66
164859	2014-06-04	1	10	75
164860	2014-06-05	1	10	77
164861	2014-06-06	1	10	83
164862	2014-06-07	1	10	89
164863	2014-06-08	1	10	89
164864	2014-06-09	1	10	71
164865	2014-06-10	1	10	65
164866	2014-06-11	1	10	70
164867	2014-06-12	1	10	66
164868	2014-06-13	1	10	67
164869	2014-06-14	1	10	84
164870	2014-06-15	1	10	104
164871	2014-06-16	1	10	51
164872	2014-06-17	1	10	59
164873	2014-06-18	1	10	61
164874	2014-06-19	1	10	73
164875	2014-06-20	1	10	81
164876	2014-06-21	1	10	82
164877	2014-06-22	1	10	100
164878	2014-06-23	1	10	55
164879	2014-06-24	1	10	65
164880	2014-06-25	1	10	73
164881	2014-06-26	1	10	75
164882	2014-06-27	1	10	68
164883	2014-06-28	1	10	80
164884	2014-06-29	1	10	86
164885	2014-06-30	1	10	59
164886	2014-07-01	1	10	82
164887	2014-07-02	1	10	78
164888	2014-07-03	1	10	70
164889	2014-07-04	1	10	98
164890	2014-07-05	1	10	71
164891	2014-07-06	1	10	116
164892	2014-07-07	1	10	82
164893	2014-07-08	1	10	78
164894	2014-07-09	1	10	73
164895	2014-07-10	1	10	81
164896	2014-07-11	1	10	96
164897	2014-07-12	1	10	86
164898	2014-07-13	1	10	89
164899	2014-07-14	1	10	62
164900	2014-07-15	1	10	81
164901	2014-07-16	1	10	65
164902	2014-07-17	1	10	90
164903	2014-07-18	1	10	78
164904	2014-07-19	1	10	86
164905	2014-07-20	1	10	80
164906	2014-07-21	1	10	55
164907	2014-07-22	1	10	67
164908	2014-07-23	1	10	89
164909	2014-07-24	1	10	88
164910	2014-07-25	1	10	89
164911	2014-07-26	1	10	96
164912	2014-07-27	1	10	85
164913	2014-07-28	1	10	53
164914	2014-07-29	1	10	77
164915	2014-07-30	1	10	71
164916	2014-07-31	1	10	91
164917	2014-08-01	1	10	76
164918	2014-08-02	1	10	76
164919	2014-08-03	1	10	85
164920	2014-08-04	1	10	67
164921	2014-08-05	1	10	67
164922	2014-08-06	1	10	70
164923	2014-08-07	1	10	74
164924	2014-08-08	1	10	66
164925	2014-08-09	1	10	86
164926	2014-08-10	1	10	95
164927	2014-08-11	1	10	46
164928	2014-08-12	1	10	58
164929	2014-08-13	1	10	61
164930	2014-08-14	1	10	78
164931	2014-08-15	1	10	84
164932	2014-08-16	1	10	81
164933	2014-08-17	1	10	86
164934	2014-08-18	1	10	55
164935	2014-08-19	1	10	70
164936	2014-08-20	1	10	79
164937	2014-08-21	1	10	56
164938	2014-08-22	1	10	73
164939	2014-08-23	1	10	74
164940	2014-08-24	1	10	92
164941	2014-08-25	1	10	53
164942	2014-08-26	1	10	58
164943	2014-08-27	1	10	69
164944	2014-08-28	1	10	54
164945	2014-08-29	1	10	97
164946	2014-08-30	1	10	94
164947	2014-08-31	1	10	108
164948	2014-09-01	1	10	67
164949	2014-09-02	1	10	66
164950	2014-09-03	1	10	70
164951	2014-09-04	1	10	58
164952	2014-09-05	1	10	74
164953	2014-09-06	1	10	69
164954	2014-09-07	1	10	91
164955	2014-09-08	1	10	47
164956	2014-09-09	1	10	54
164957	2014-09-10	1	10	51
164958	2014-09-11	1	10	65
164959	2014-09-12	1	10	63
164960	2014-09-13	1	10	77
164961	2014-09-14	1	10	97
164962	2014-09-15	1	10	49
164963	2014-09-16	1	10	68
164964	2014-09-17	1	10	65
164965	2014-09-18	1	10	71
164966	2014-09-19	1	10	74
164967	2014-09-20	1	10	76
164968	2014-09-21	1	10	92
164969	2014-09-22	1	10	69
164970	2014-09-23	1	10	74
164971	2014-09-24	1	10	58
164972	2014-09-25	1	10	75
164973	2014-09-26	1	10	55
164974	2014-09-27	1	10	55
164975	2014-09-28	1	10	89
164976	2014-09-29	1	10	56
164977	2014-09-30	1	10	72
164978	2014-10-01	1	10	64
164979	2014-10-02	1	10	55
164980	2014-10-03	1	10	64
164981	2014-10-04	1	10	71
164982	2014-10-05	1	10	60
164983	2014-10-06	1	10	49
164984	2014-10-07	1	10	47
164985	2014-10-08	1	10	49
164986	2014-10-09	1	10	56
164987	2014-10-10	1	10	52
164988	2014-10-11	1	10	81
164989	2014-10-12	1	10	88
164990	2014-10-13	1	10	50
164991	2014-10-14	1	10	62
164992	2014-10-15	1	10	65
164993	2014-10-16	1	10	59
164994	2014-10-17	1	10	64
164995	2014-10-18	1	10	77
164996	2014-10-19	1	10	60
164997	2014-10-20	1	10	39
164998	2014-10-21	1	10	69
164999	2014-10-22	1	10	70
165000	2014-10-23	1	10	69
165001	2014-10-24	1	10	79
165002	2014-10-25	1	10	80
165003	2014-10-26	1	10	81
165004	2014-10-27	1	10	37
165005	2014-10-28	1	10	49
165006	2014-10-29	1	10	52
165007	2014-10-30	1	10	87
165008	2014-10-31	1	10	61
165009	2014-11-01	1	10	94
165010	2014-11-02	1	10	84
165011	2014-11-03	1	10	44
165012	2014-11-04	1	10	66
165013	2014-11-05	1	10	67
165014	2014-11-06	1	10	77
165015	2014-11-07	1	10	66
165016	2014-11-08	1	10	59
165017	2014-11-09	1	10	93
165018	2014-11-10	1	10	46
165019	2014-11-11	1	10	53
165020	2014-11-12	1	10	61
165021	2014-11-13	1	10	73
165022	2014-11-14	1	10	71
165023	2014-11-15	1	10	88
165024	2014-11-16	1	10	77
165025	2014-11-17	1	10	72
165026	2014-11-18	1	10	49
165027	2014-11-19	1	10	85
165028	2014-11-20	1	10	63
165029	2014-11-21	1	10	71
165030	2014-11-22	1	10	66
165031	2014-11-23	1	10	80
165032	2014-11-24	1	10	62
165033	2014-11-25	1	10	58
165034	2014-11-26	1	10	58
165035	2014-11-27	1	10	65
165036	2014-11-28	1	10	102
165037	2014-11-29	1	10	90
165038	2014-11-30	1	10	78
165039	2014-12-01	1	10	44
165040	2014-12-02	1	10	60
165041	2014-12-03	1	10	37
165042	2014-12-04	1	10	44
165043	2014-12-05	1	10	61
165044	2014-12-06	1	10	47
165045	2014-12-07	1	10	40
165046	2014-12-08	1	10	37
165047	2014-12-09	1	10	46
165048	2014-12-10	1	10	43
165049	2014-12-11	1	10	61
165050	2014-12-12	1	10	46
165051	2014-12-13	1	10	59
165052	2014-12-14	1	10	53
165053	2014-12-15	1	10	31
165054	2014-12-16	1	10	46
165055	2014-12-17	1	10	42
165056	2014-12-18	1	10	52
165057	2014-12-19	1	10	51
165058	2014-12-20	1	10	55
165059	2014-12-21	1	10	62
165060	2014-12-22	1	10	40
165061	2014-12-23	1	10	38
165062	2014-12-24	1	10	46
165063	2014-12-25	1	10	38
165064	2014-12-26	1	10	53
165065	2014-12-27	1	10	41
165066	2014-12-28	1	10	55
165067	2014-12-29	1	10	38
165068	2014-12-30	1	10	34
165069	2014-12-31	1	10	39
165070	2015-01-01	1	10	40
165071	2015-01-02	1	10	50
165072	2015-01-03	1	10	46
165073	2015-01-04	1	10	55
165074	2015-01-05	1	10	39
165075	2015-01-06	1	10	42
165076	2015-01-07	1	10	59
165077	2015-01-08	1	10	50
165078	2015-01-09	1	10	43
165079	2015-01-10	1	10	63
165080	2015-01-11	1	10	59
165081	2015-01-12	1	10	40
165082	2015-01-13	1	10	42
165083	2015-01-14	1	10	38
165084	2015-01-15	1	10	50
165085	2015-01-16	1	10	46
165086	2015-01-17	1	10	56
165087	2015-01-18	1	10	47
165088	2015-01-19	1	10	33
165089	2015-01-20	1	10	44
165090	2015-01-21	1	10	32
165091	2015-01-22	1	10	45
165092	2015-01-23	1	10	47
165093	2015-01-24	1	10	64
165094	2015-01-25	1	10	56
165095	2015-01-26	1	10	32
165096	2015-01-27	1	10	49
165097	2015-01-28	1	10	44
165098	2015-01-29	1	10	56
165099	2015-01-30	1	10	47
165100	2015-01-31	1	10	36
165101	2015-02-01	1	10	49
165102	2015-02-02	1	10	34
165103	2015-02-03	1	10	47
165104	2015-02-04	1	10	44
165105	2015-02-05	1	10	41
165106	2015-02-06	1	10	50
165107	2015-02-07	1	10	56
165108	2015-02-08	1	10	50
165109	2015-02-09	1	10	30
165110	2015-02-10	1	10	49
165111	2015-02-11	1	10	52
165112	2015-02-12	1	10	48
165113	2015-02-13	1	10	55
165114	2015-02-14	1	10	53
165115	2015-02-15	1	10	52
165116	2015-02-16	1	10	35
165117	2015-02-17	1	10	45
165118	2015-02-18	1	10	28
165119	2015-02-19	1	10	63
165120	2015-02-20	1	10	51
165121	2015-02-21	1	10	68
165122	2015-02-22	1	10	49
165123	2015-02-23	1	10	44
165124	2015-02-24	1	10	53
165125	2015-02-25	1	10	63
165126	2015-02-26	1	10	47
165127	2015-02-27	1	10	53
165128	2015-02-28	1	10	48
165129	2015-03-01	1	10	60
165130	2015-03-02	1	10	41
165131	2015-03-03	1	10	43
165132	2015-03-04	1	10	58
165133	2015-03-05	1	10	63
165134	2015-03-06	1	10	64
165135	2015-03-07	1	10	72
165136	2015-03-08	1	10	64
165137	2015-03-09	1	10	52
165138	2015-03-10	1	10	51
165139	2015-03-11	1	10	59
165140	2015-03-12	1	10	56
165141	2015-03-13	1	10	69
165142	2015-03-14	1	10	64
165143	2015-03-15	1	10	66
165144	2015-03-16	1	10	43
165145	2015-03-17	1	10	49
165146	2015-03-18	1	10	61
165147	2015-03-19	1	10	50
165148	2015-03-20	1	10	49
165149	2015-03-21	1	10	69
165150	2015-03-22	1	10	87
165151	2015-03-23	1	10	56
165152	2015-03-24	1	10	58
165153	2015-03-25	1	10	62
165154	2015-03-26	1	10	55
165155	2015-03-27	1	10	71
165156	2015-03-28	1	10	55
165157	2015-03-29	1	10	72
165158	2015-03-30	1	10	54
165159	2015-03-31	1	10	41
165160	2015-04-01	1	10	62
165161	2015-04-02	1	10	70
165162	2015-04-03	1	10	72
165163	2015-04-04	1	10	85
165164	2015-04-05	1	10	75
165165	2015-04-06	1	10	60
165166	2015-04-07	1	10	51
165167	2015-04-08	1	10	56
165168	2015-04-09	1	10	65
165169	2015-04-10	1	10	74
165170	2015-04-11	1	10	81
165171	2015-04-12	1	10	90
165172	2015-04-13	1	10	70
165173	2015-04-14	1	10	57
165174	2015-04-15	1	10	52
165175	2015-04-16	1	10	60
165176	2015-04-17	1	10	78
165177	2015-04-18	1	10	78
165178	2015-04-19	1	10	92
165179	2015-04-20	1	10	63
165180	2015-04-21	1	10	49
165181	2015-04-22	1	10	55
165182	2015-04-23	1	10	72
165183	2015-04-24	1	10	90
165184	2015-04-25	1	10	81
165185	2015-04-26	1	10	88
165186	2015-04-27	1	10	53
165187	2015-04-28	1	10	51
165188	2015-04-29	1	10	62
165189	2015-04-30	1	10	68
165190	2015-05-01	1	10	93
165191	2015-05-02	1	10	84
165192	2015-05-03	1	10	98
165193	2015-05-04	1	10	67
165194	2015-05-05	1	10	71
165195	2015-05-06	1	10	65
165196	2015-05-07	1	10	81
165197	2015-05-08	1	10	77
165198	2015-05-09	1	10	92
165199	2015-05-10	1	10	102
165200	2015-05-11	1	10	57
165201	2015-05-12	1	10	49
165202	2015-05-13	1	10	75
165203	2015-05-14	1	10	61
165204	2015-05-15	1	10	95
165205	2015-05-16	1	10	87
165206	2015-05-17	1	10	111
165207	2015-05-18	1	10	68
165208	2015-05-19	1	10	65
165209	2015-05-20	1	10	66
165210	2015-05-21	1	10	81
165211	2015-05-22	1	10	91
165212	2015-05-23	1	10	90
165213	2015-05-24	1	10	84
165214	2015-05-25	1	10	62
165215	2015-05-26	1	10	65
165216	2015-05-27	1	10	77
165217	2015-05-28	1	10	68
165218	2015-05-29	1	10	83
165219	2015-05-30	1	10	103
165220	2015-05-31	1	10	79
165221	2015-06-01	1	10	64
165222	2015-06-02	1	10	69
165223	2015-06-03	1	10	68
165224	2015-06-04	1	10	86
165225	2015-06-05	1	10	85
165226	2015-06-06	1	10	96
165227	2015-06-07	1	10	104
165228	2015-06-08	1	10	53
165229	2015-06-09	1	10	75
165230	2015-06-10	1	10	83
165231	2015-06-11	1	10	81
165232	2015-06-12	1	10	80
165233	2015-06-13	1	10	86
165234	2015-06-14	1	10	110
165235	2015-06-15	1	10	63
165236	2015-06-16	1	10	88
165237	2015-06-17	1	10	75
165238	2015-06-18	1	10	76
165239	2015-06-19	1	10	77
165240	2015-06-20	1	10	89
165241	2015-06-21	1	10	99
165242	2015-06-22	1	10	54
165243	2015-06-23	1	10	80
165244	2015-06-24	1	10	69
165245	2015-06-25	1	10	101
165246	2015-06-26	1	10	83
165247	2015-06-27	1	10	78
165248	2015-06-28	1	10	94
165249	2015-06-29	1	10	66
165250	2015-06-30	1	10	84
165251	2015-07-01	1	10	81
165252	2015-07-02	1	10	75
165253	2015-07-03	1	10	90
165254	2015-07-04	1	10	100
165255	2015-07-05	1	10	89
165256	2015-07-06	1	10	54
165257	2015-07-07	1	10	72
165258	2015-07-08	1	10	101
165259	2015-07-09	1	10	95
165260	2015-07-10	1	10	91
165261	2015-07-11	1	10	84
165262	2015-07-12	1	10	120
165263	2015-07-13	1	10	58
165264	2015-07-14	1	10	83
165265	2015-07-15	1	10	67
165266	2015-07-16	1	10	79
165267	2015-07-17	1	10	87
165268	2015-07-18	1	10	83
165269	2015-07-19	1	10	98
165270	2015-07-20	1	10	69
165271	2015-07-21	1	10	78
165272	2015-07-22	1	10	80
165273	2015-07-23	1	10	99
165274	2015-07-24	1	10	89
165275	2015-07-25	1	10	93
165276	2015-07-26	1	10	96
165277	2015-07-27	1	10	70
165278	2015-07-28	1	10	67
165279	2015-07-29	1	10	83
165280	2015-07-30	1	10	82
165281	2015-07-31	1	10	91
165282	2015-08-01	1	10	87
165283	2015-08-02	1	10	78
165284	2015-08-03	1	10	61
165285	2015-08-04	1	10	56
165286	2015-08-05	1	10	65
165287	2015-08-06	1	10	80
165288	2015-08-07	1	10	80
165289	2015-08-08	1	10	100
165290	2015-08-09	1	10	84
165291	2015-08-10	1	10	63
165292	2015-08-11	1	10	70
165293	2015-08-12	1	10	76
165294	2015-08-13	1	10	58
165295	2015-08-14	1	10	94
165296	2015-08-15	1	10	88
165297	2015-08-16	1	10	95
165298	2015-08-17	1	10	75
165299	2015-08-18	1	10	59
165300	2015-08-19	1	10	63
165301	2015-08-20	1	10	88
165302	2015-08-21	1	10	98
165303	2015-08-22	1	10	91
165304	2015-08-23	1	10	84
165305	2015-08-24	1	10	62
165306	2015-08-25	1	10	64
165307	2015-08-26	1	10	89
165308	2015-08-27	1	10	75
165309	2015-08-28	1	10	65
165310	2015-08-29	1	10	74
165311	2015-08-30	1	10	89
165312	2015-08-31	1	10	67
165313	2015-09-01	1	10	73
165314	2015-09-02	1	10	47
165315	2015-09-03	1	10	82
165316	2015-09-04	1	10	78
165317	2015-09-05	1	10	71
165318	2015-09-06	1	10	96
165319	2015-09-07	1	10	63
165320	2015-09-08	1	10	63
165321	2015-09-09	1	10	70
165322	2015-09-10	1	10	74
165323	2015-09-11	1	10	66
165324	2015-09-12	1	10	69
165325	2015-09-13	1	10	86
165326	2015-09-14	1	10	63
165327	2015-09-15	1	10	70
165328	2015-09-16	1	10	68
165329	2015-09-17	1	10	62
165330	2015-09-18	1	10	77
165331	2015-09-19	1	10	89
165332	2015-09-20	1	10	86
165333	2015-09-21	1	10	54
165334	2015-09-22	1	10	69
165335	2015-09-23	1	10	70
165336	2015-09-24	1	10	66
165337	2015-09-25	1	10	76
165338	2015-09-26	1	10	74
165339	2015-09-27	1	10	69
165340	2015-09-28	1	10	47
165341	2015-09-29	1	10	72
165342	2015-09-30	1	10	62
165343	2015-10-01	1	10	55
165344	2015-10-02	1	10	70
165345	2015-10-03	1	10	76
165346	2015-10-04	1	10	80
165347	2015-10-05	1	10	41
165348	2015-10-06	1	10	62
165349	2015-10-07	1	10	66
165350	2015-10-08	1	10	65
165351	2015-10-09	1	10	67
165352	2015-10-10	1	10	68
165353	2015-10-11	1	10	77
165354	2015-10-12	1	10	69
165355	2015-10-13	1	10	69
165356	2015-10-14	1	10	46
165357	2015-10-15	1	10	65
165358	2015-10-16	1	10	78
165359	2015-10-17	1	10	69
165360	2015-10-18	1	10	87
165361	2015-10-19	1	10	50
165362	2015-10-20	1	10	54
165363	2015-10-21	1	10	56
165364	2015-10-22	1	10	78
165365	2015-10-23	1	10	44
165366	2015-10-24	1	10	68
165367	2015-10-25	1	10	85
165368	2015-10-26	1	10	55
165369	2015-10-27	1	10	60
165370	2015-10-28	1	10	63
165371	2015-10-29	1	10	78
165372	2015-10-30	1	10	67
165373	2015-10-31	1	10	86
165374	2015-11-01	1	10	85
165375	2015-11-02	1	10	61
165376	2015-11-03	1	10	75
165377	2015-11-04	1	10	61
